post_timing, neighborhood, post title, number bedrooms, sqft, URL, price
2019-04-25 18:07, (San Jose),Symbol LS2208 Barcode Scanner with USB Cable,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-symbol-ls2208-barcode-scanner/6855937121.html,
2019-04-25 18:07, (oakland north / temescal),Salomon Idol Ski Boots 25.5 297 MM,nan,nan,https://sfbay.craigslist.org/eby/spo/d/oakland-salomon-idol-ski-boots-mm/6869530391.html,
2019-04-25 18:07, (oakland north / temescal),TIME Impact Bike Pedals,nan,nan,https://sfbay.craigslist.org/eby/bop/d/oakland-time-impact-bike-pedals/6869530665.html,
2019-04-25 18:07, (oakland north / temescal),Airwalk Extreme Snowboard Boots Men’s 12.0,nan,nan,https://sfbay.craigslist.org/eby/spo/d/oakland-airwalk-extreme-snowboard-boots/6869530154.html,
2019-04-25 18:07, (sunset / parkside),Brand New Craftsman Mach Series 3/8" Drive Ratchet ( only),nan,nan,https://sfbay.craigslist.org/sfc/tls/d/san-francisco-brand-new-craftsman-mach/6864197926.html,
2019-04-25 18:06, (San Jose),Plantronics S12 Corded Headset System,nan,nan,https://sfbay.craigslist.org/sby/ele/d/san-jose-plantronics-s12-corded-headset/6858383105.html,
2019-04-25 18:06, (san jose west),Becker Pitch Pipe for Violin,nan,nan,https://sfbay.craigslist.org/sby/msg/d/becker-pitch-pipe-for-violin/6874928146.html,
2019-04-25 18:06, (san jose north),Light Gold Vanity Mirror w/ LED Bulbs,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-light-gold-vanity-mirror-led/6874928131.html,
2019-04-25 18:06, (campbell),West Elm Vases (Set of 2),nan,nan,https://sfbay.craigslist.org/sby/hsh/d/campbell-west-elm-vases-set-of-2/6865761941.html,
2019-04-25 18:06, (fremont),4x New Matching 225/40/18 Bridgestone Driveguard,nan,nan,https://sfbay.craigslist.org/eby/wto/d/fremont-4x-new-matching-bridgestone/6874928116.html,
2019-04-25 18:06, (belmont),NEW white moccasins for the boy,nan,nan,https://sfbay.craigslist.org/pen/bab/d/belmont-new-white-moccasins-for-the-boy/6874928119.html,
2019-04-25 18:06, (San Jose),Plantronics Cs70n Wireless Office Headset System W Hl10 Handset Lifter,nan,nan,https://sfbay.craigslist.org/sby/ele/d/san-jose-plantronics-cs70n-wireless/6858383183.html,
2019-04-25 18:06, (pacifica),Peg Perego Plika Orange Revi Polka Dot Stroller,nan,nan,https://sfbay.craigslist.org/pen/bab/d/pacifica-peg-perego-plika-orange-revi/6874928106.html,
2019-04-25 18:06, (menlo park),2 Black Directors Chairs (Black),nan,nan,https://sfbay.craigslist.org/pen/fuo/d/menlo-park-2-black-directors-chairs/6874928099.html,
2019-04-25 18:06, (oakland north / temescal),Rollerblade SpeedMachine 6.0 Men’s 9.0 US,nan,nan,https://sfbay.craigslist.org/eby/spo/d/oakland-rollerblade-speedmachine-60/6869715605.html,
2019-04-25 18:06, (potrero hill),Samsung 55 inch 4K TV + Soundbar Sound system,nan,nan,https://sfbay.craigslist.org/sfc/ele/d/san-francisco-samsung-55-inch-4k-tv/6874923138.html,
2019-04-25 18:06, (Sausalito),Liveaboard Houseboat,nan,nan,https://sfbay.craigslist.org/sfc/boa/d/sausalito-liveaboard-houseboat/6868695973.html,
2019-04-25 18:06, (sunset / parkside),bride gias replica seat,nan,nan,https://sfbay.craigslist.org/sfc/pts/d/san-francisco-bride-gias-replica-seat/6874928061.html,
2019-04-25 18:06, (campbell),Wool Rug,nan,nan,https://sfbay.craigslist.org/sby/hsh/d/campbell-wool-rug/6866064182.html,
2019-04-25 18:06, (san jose east),IPhone 5c At&t 16gb,nan,nan,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-5c-att-16gb/6863440878.html,
2019-04-25 18:06, (san jose east),IPhone 5c At&t 16gb,nan,nan,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-5c-att-16gb/6863440878.html,
2019-04-25 18:06, (san jose south),Dollhouse Bookshelf !!! White & pink bookshelves doll house,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-dollhouse-bookshelf-white-pink/6874927994.html,
2019-04-25 18:06, (fremont / union city / newark),Time Out Bench,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/newark-time-out-bench/6874927984.html,
2019-04-25 18:06, (North Bay),Malm Style Vintage Mid Century Modern Fireplace,nan,nan,https://sfbay.craigslist.org/eby/for/d/port-costa-malm-style-vintage-mid/6874925173.html,
2019-04-25 18:06, (fremont / union city / newark),Girls Shoes Justice boots  Shake it up  Sketchers Size 11 to 2,nan,nan,https://sfbay.craigslist.org/eby/bab/d/girls-shoes-justice-boots-shake-it-up/6874927412.html,
2019-04-25 18:06, (los gatos),This Panting Will Bring Beautiful Color To Your Home,nan,nan,https://sfbay.craigslist.org/sby/art/d/los-gatos-this-panting-will-bring/6867649959.html,
2019-04-25 18:06, (ingleside / SFSU / CCSF),COAX CABLE,nan,nan,https://sfbay.craigslist.org/sfc/ele/d/san-francisco-coax-cable/6874914599.html,
2019-04-25 18:06, (belmont),dress 2T,nan,nan,https://sfbay.craigslist.org/pen/bab/d/belmont-dress-2t/6874927959.html,
2019-04-25 18:06, (San Francisco),MODERN ART... PERFECT FOR DECORATING YOUR HOME OR OFFICE,nan,nan,https://sfbay.craigslist.org/sfc/art/d/modern-art-perfect-for-decorating-your/6863191928.html,
2019-04-25 18:06, (Sausalito),2013 Ducati Hypermotard SP,nan,nan,https://sfbay.craigslist.org/sfc/mcy/d/sausalito-2013-ducati-hypermotard-sp/6867960431.html,
2019-04-25 18:06, (san jose north),26" Vanity Mirror w/ LED bulbs & USB,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-26-vanity-mirror-led-bulbs-usb/6874927911.html,
2019-04-25 18:06, (Sjs),MILWAUKEE DOLLY,nan,nan,https://sfbay.craigslist.org/sby/for/d/san-jose-milwaukee-dolly/6864162876.html,
2019-04-25 18:06, (dublin / pleasanton / livermore),Mega Bloks First Builders Caterpillar,nan,nan,https://sfbay.craigslist.org/eby/bab/d/mega-bloks-first-builders-caterpillar/6874927897.html,
2019-04-25 18:06, (oakland piedmont / montclair),Plastic Patio - Deck chairs,nan,nan,https://sfbay.craigslist.org/eby/zip/d/oakland-plastic-patio-deck-chairs/6874927889.html,
2019-04-25 18:06, (oakland piedmont / montclair),Plastic Patio - Deck chairs,nan,nan,https://sfbay.craigslist.org/eby/zip/d/oakland-plastic-patio-deck-chairs/6874927889.html,
2019-04-25 18:06, (Camp Meeker),Stamina Aero Pilates Reformer Plus,nan,nan,https://sfbay.craigslist.org/nby/spo/d/camp-meeker-stamina-aero-pilates/6853483465.html,
2019-04-25 18:06, (san jose),Ford	Excursion,nan,nan,https://sfbay.craigslist.org/sby/pts/d/ford-excursion/6864163003.html,
2019-04-25 18:06, (san jose),Ford	Excursion,nan,nan,https://sfbay.craigslist.org/sby/pts/d/ford-excursion/6864163003.html,
2019-04-25 18:06, (san jose),Ford	Excursion,nan,nan,https://sfbay.craigslist.org/sby/pts/d/ford-excursion/6864163003.html,
2019-04-25 18:06, (san jose),Ford	Excursion,nan,nan,https://sfbay.craigslist.org/sby/pts/d/ford-excursion/6864163003.html,
2019-04-25 18:06, (San Francisco  CA),1990 Porsche 911 Carrera 4 Stock# 190110,nan,nan,https://sfbay.craigslist.org/sfc/ctd/d/san-francisco-1990-porsche-911-carrera/6874929930.html,
2019-04-25 18:06, (San Jose),Xbox 360 Wireless Network Adapter,nan,nan,https://sfbay.craigslist.org/sby/vgm/d/san-jose-xbox-360-wireless-network/6864163127.html,
2019-04-25 18:06, (potrero hill),Console Table,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-console-table/6874927753.html,
2019-04-25 18:06, (Willits),4.3 Chevy V6,nan,nan,https://sfbay.craigslist.org/nby/pts/d/willits-43-chevy-v6/6874927757.html,
2019-04-25 18:06, (fremont / union city / newark),Princess Backpack Towel and Bubbles Vacation Travel,nan,nan,https://sfbay.craigslist.org/eby/bab/d/princess-backpack-towel-and-bubbles/6874927731.html,
2019-04-25 18:06, (concord / pleasant hill / martinez),Heavy duty metal work bench,nan,nan,https://sfbay.craigslist.org/eby/zip/d/concord-heavy-duty-metal-work-bench/6874927707.html,
2019-04-25 18:06, (belmont),snow jacket 4T,nan,nan,https://sfbay.craigslist.org/pen/bab/d/belmont-snow-jacket-4t/6874927712.html,
2019-04-25 18:06, (+ CAR EXPO AUTO CENTER),2002 Ford F150 Super Cab 4x4 -TOP $$$ FOR YOUR TRADE!!,nan,nan,https://sfbay.craigslist.org/eby/ctd/d/sacramento-2002-ford-f150-super-cab-4x4/6874929879.html,
2019-04-25 18:06, (San Jose),Brother P-Touch PT-1950 1960 Portable Label Maker Printe,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-brother-touch-pt-portable/6864163188.html,
2019-04-25 18:06, (San Jose),HANDTRUCK,nan,nan,https://sfbay.craigslist.org/sby/for/d/san-jose-handtruck/6864163277.html,
2019-04-25 18:05, (mission district),Cardboard boxes,nan,nan,https://sfbay.craigslist.org/sfc/zip/d/san-francisco-cardboard-boxes/6874927625.html,
2019-04-25 18:05, (belmont),Snow boots  size 4,nan,nan,https://sfbay.craigslist.org/pen/bab/d/belmont-snow-boots-size-4/6874927619.html,
2019-04-25 18:05, (belmont),Snow boots  size 4,nan,nan,https://sfbay.craigslist.org/pen/bab/d/belmont-snow-boots-size-4/6874927619.html,
2019-04-25 18:05, (san jose),USB 6 LED PC Webcam Camera plus + Night Vision NEW,nan,nan,https://sfbay.craigslist.org/sby/sys/d/usb-6-led-pc-webcam-camera-plus-night/6864165926.html,
2019-04-25 18:05, (dublin / pleasanton / livermore),LIVING ROOM TABLES  SET OF FOUR,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/livermore-living-room-tables-set-of-four/6874927562.html,
2019-04-25 18:05, (campbell),Foot Massager,nan,nan,https://sfbay.craigslist.org/sby/ele/d/campbell-foot-massager/6874927551.html,
2019-04-25 18:05, (redwood city),Hoover vacuum cleaner,nan,nan,https://sfbay.craigslist.org/pen/hsh/d/redwood-city-hoover-vacuum-cleaner/6870264498.html,
2019-04-25 18:05, (healdsburg / windsor),Futon made in Denmark 77 x 52,nan,nan,https://sfbay.craigslist.org/nby/hsh/d/windsor-futon-made-in-denmark-77-52/6874905348.html,
2019-04-25 18:05, (healdsburg / windsor),Garage sale saturday 4/27,nan,nan,https://sfbay.craigslist.org/nby/gms/d/windsor-garage-sale-saturday-4-27/6874927513.html,
2019-04-25 18:05, (redwood city),Mantle piece,nan,nan,https://sfbay.craigslist.org/pen/fuo/d/redwood-city-mantle-piece/6874927520.html,
2019-04-25 18:05, (San Jose),Blackwire C520 M "Prod. Type: Headphones,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-blackwire-c520-prod-type/6865466077.html,
2019-04-25 18:05, (napa county),deLaCour Bichrono Tech - Limited,nan,nan,https://sfbay.craigslist.org/nby/jwl/d/napa-delacour-bichrono-tech-limited/6858999295.html,
2019-04-25 18:05, (sjc),Mini-displayport To DVI Adapter,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-mini-displayport-to-dvi-adapter/6865465899.html,
2019-04-25 18:05, (Sjc),Fitbit F004 Ultra Activity Tracker,nan,nan,https://sfbay.craigslist.org/sby/ele/d/san-jose-fitbit-f004-ultra-activity/6865465616.html,
2019-04-25 18:05, (marina / cow hollow),Canon 7sz + 50mm 0.95,nan,nan,https://sfbay.craigslist.org/sfc/pho/d/san-francisco-canon-7sz-50mm-095/6860102407.html,
2019-04-25 18:05, (mission district),Fiddle Leaf Fig Tree,nan,nan,https://sfbay.craigslist.org/sfc/grd/d/san-francisco-fiddle-leaf-fig-tree/6870301921.html,
2019-04-25 18:05, (san jose),ENERGY SAVING MINI TWITTER,nan,nan,https://sfbay.craigslist.org/sby/for/d/energy-saving-mini-twitter/6865463353.html,
2019-04-25 18:05, (dublin / pleasanton / livermore),Troy Bilt XP Series Generator,nan,nan,https://sfbay.craigslist.org/eby/tls/d/manteca-troy-bilt-xp-series-generator/6874927313.html,
2019-04-25 18:05, (fremont),18" 5x120 BMW Z4 Staggered Style 294.  18x8" + 18x8.5" 2PC wheels,nan,nan,https://sfbay.craigslist.org/eby/wto/d/18-5x120-bmw-z4-staggered-style-x8/6874917820.html,
2019-04-25 18:05, (hercules  pinole  san pablo  el sob),Garage Sale in Pinole !!,nan,nan,https://sfbay.craigslist.org/eby/gms/d/pinole-garage-sale-in-pinole/6874927297.html,
2019-04-25 18:05, (san jose south),Trike bicycle rim wheel,nan,nan,https://sfbay.craigslist.org/sby/bop/d/san-jose-trike-bicycle-rim-wheel/6859849038.html,
2019-04-25 18:05, (Willits),Brew Bikes Frame Building Jig,nan,nan,https://sfbay.craigslist.org/nby/tls/d/willits-brew-bikes-frame-building-jig/6874927268.html,
2019-04-25 18:05, (sjc),BOBRICK DECK MOUNTED,nan,nan,https://sfbay.craigslist.org/sby/for/d/san-jose-bobrick-deck-mounted/6865463173.html,
2019-04-25 18:05, (dublin / pleasanton / livermore),Mountain Buggy Freerider Connector 2 or/and 3,nan,nan,https://sfbay.craigslist.org/eby/bab/d/mountain-buggy-freerider-connector-2-or/6874927217.html,
2019-04-25 18:05, (milpitas),Antique vanity with mirror move out sale!,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-antique-vanity-with-mirror/6874927219.html,
2019-04-25 18:05, (san leandro),*** 3 Light Cobblestone Interior Wall Fixture ***,nan,nan,https://sfbay.craigslist.org/eby/for/d/san-leandro-3-light-cobblestone/6874927229.html,
2019-04-25 18:05, (san jose north),Curt hitch ball mount receiver 1 1/4”,nan,nan,https://sfbay.craigslist.org/sby/pts/d/san-jose-curt-hitch-ball-mount-receiver/6859841176.html,
2019-04-25 18:05, (sjc),DUAL MONITOR ARM ESI EPPA,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-dual-monitor-arm-esi-eppa/6865462861.html,
2019-04-25 18:05, (concord / pleasant hill / martinez),3 Folding EZ Ramps $55 EA.,nan,nan,https://sfbay.craigslist.org/eby/snw/d/pittsburg-3-folding-ez-ramps-55-ea/6871190896.html,
2019-04-25 18:05, (san jose south),1966 Chevrolet Chassis Service Manual,nan,nan,https://sfbay.craigslist.org/sby/pts/d/san-jose-1966-chevrolet-chassis-service/6856289658.html,
2019-04-25 18:05, (sjc),HUMANSCALE DUAL MONITOR ARM M8,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-humanscale-dual-monitor-arm-m8/6865462660.html,
2019-04-25 18:05, (SF Mission),Retro Danish Modern teak wood coffee table square by Trioh,nan,nan,https://sfbay.craigslist.org/sfc/fuo/d/san-francisco-retro-danish-modern-teak/6868640942.html,
2019-04-25 18:05, (willow glen / cambrian),NEW Handmade Flatweave Ivory & Citron green Cotton Area Rug (6' x 9'),nan,nan,https://sfbay.craigslist.org/sby/hsh/d/san-jose-new-handmade-flatweave-ivory/6870373728.html,
2019-04-25 18:05, (san jose south),Vintage Singer sewing machine in case,nan,nan,https://sfbay.craigslist.org/sby/atq/d/san-jose-vintage-singer-sewing-machine/6869713825.html,
2019-04-25 18:05, (fremont / union city / newark),Rainbow Loom with supplies and New Embroidery Kit,nan,nan,https://sfbay.craigslist.org/eby/bab/d/newark-rainbow-loom-with-supplies-and/6874927113.html,
2019-04-25 18:05, (Sjc),Star tech mini display to VGA Video adapter converter,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-star-tech-mini-display-to-vga/6865462453.html,
2019-04-25 18:04, (san jose south),Vintage 7 up crate pet bed,nan,nan,https://sfbay.craigslist.org/sby/for/d/san-jose-vintage-7-up-crate-pet-bed/6854679391.html,
2019-04-25 18:04, (sonoma),15 foot mower,nan,nan,https://sfbay.craigslist.org/nby/hvo/d/vineburg-15-foot-mower/6874927026.html,
2019-04-25 18:04, (san jose west),Travis Scott (Cactus Jack) Air Jordan 4 retro,nan,nan,https://sfbay.craigslist.org/sby/clo/d/san-jose-travis-scott-cactus-jack-air/6854679195.html,
2019-04-25 18:04, (san jose west),Travis Scott (Cactus Jack) Air Jordan 4 retro,nan,nan,https://sfbay.craigslist.org/sby/clo/d/san-jose-travis-scott-cactus-jack-air/6854679195.html,
2019-04-25 18:04, (sunset / parkside),New Diamondback Mission 1 27.5 Bike - 2016,nan,nan,https://sfbay.craigslist.org/sfc/bik/d/san-francisco-new-diamondback-mission/6865447605.html,
2019-04-25 18:04, (San Jose),LENTION 4 In 1 Hub Adapter Type-C to USB3.0 For Macbook Silver  New,nan,nan,https://sfbay.craigslist.org/sby/sys/d/san-jose-lention-4-in-1-hub-adapter/6867400692.html,
2019-04-25 18:04, (menlo park),Large Modern Desk,nan,nan,https://sfbay.craigslist.org/pen/zip/d/menlo-park-large-modern-desk/6874926977.html,
2019-04-25 18:04, (san jose north),2010 Honda Odyssey 5dr EX-L w/RES with Rear storage well,nan,nan,https://sfbay.craigslist.org/sby/ctd/d/hayward-2010-honda-odyssey-5dr-ex-w-res/6874929122.html,
2019-04-25 18:04, (nob hill),PHOTO//VIDEO SPRING CLEAN OUT!,nan,nan,https://sfbay.craigslist.org/sfc/pho/d/san-francisco-photo-video-spring-clean/6874919740.html,
2019-04-25 18:04, (san jose south),Vintage milk jug,nan,nan,https://sfbay.craigslist.org/sby/atq/d/san-jose-vintage-milk-jug/6856280366.html,
2019-04-25 18:04, (san jose south),Mesh mid back office desk chair,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-mesh-mid-back-office-desk-chair/6854678830.html,
2019-04-25 18:04, (cupertino),Kitchen Vintage  Table with chairs,nan,nan,https://sfbay.craigslist.org/sby/clt/d/kitchen-vintage-table-with-chairs/6874926819.html,
2019-04-25 18:04, (campbell),5/20 (Mon.) Giants host Braves,nan,nan,https://sfbay.craigslist.org/sby/tix/d/san-jose-5-20-mon-giants-host-braves/6871797281.html,
2019-04-25 18:04, (sunset / parkside),BRAND NEW Craftsman Extreme Grip™ 5 pc. Socket Set,nan,nan,https://sfbay.craigslist.org/sfc/tls/d/san-francisco-brand-new-craftsman/6855895424.html,
2019-04-25 18:04, (san jose south),Hoover Vacuum,nan,nan,https://sfbay.craigslist.org/sby/app/d/san-jose-hoover-vacuum/6856279033.html,
2019-04-25 18:04, (palo alto),Charbroil Commercial Series Propane Barbecue Grill,nan,nan,https://sfbay.craigslist.org/pen/app/d/palo-alto-charbroil-commercial-series/6860579554.html,
2019-04-25 18:04, (San Jose),Powramid� Power Center and USB Charging Station | Accell,nan,nan,https://sfbay.craigslist.org/sby/ele/d/san-jose-powramid-power-center-and-usb/6867407380.html,
2019-04-25 18:04, (sunset / parkside),FUTON  Frame and mattress,nan,nan,https://sfbay.craigslist.org/sfc/for/d/futon-frame-and-mattress/6874925900.html,
2019-04-25 18:04, (soquel),*USED* Reebok Crosswalk V7.90 Treadmill,nan,nan,https://sfbay.craigslist.org/scz/spo/d/capitola-used-reebok-crosswalk-v790/6874920121.html,
2019-04-25 18:04, (SOMA / south beach),Clock radio iPod dock,nan,nan,https://sfbay.craigslist.org/sfc/hsh/d/san-francisco-clock-radio-ipod-dock/6858429175.html,
2019-04-25 18:04, (potrero hill),Robert Wood’s Golden Surf Painting,nan,nan,https://sfbay.craigslist.org/sfc/for/d/san-mateo-robert-woods-golden-surf/6874926667.html,
2019-04-25 18:04, (san jose south),Mackie SRM450 raw speaker,nan,nan,https://sfbay.craigslist.org/sby/ele/d/san-jose-mackie-srm450-raw-speaker/6874926669.html,
2019-04-25 18:04, (cupertino),######  37" Caliper  #####,nan,nan,https://sfbay.craigslist.org/sby/atq/d/37-caliper/6874926652.html,
2019-04-25 18:04, (SOMA / south beach),Floating shelf with brackets,nan,nan,https://sfbay.craigslist.org/sfc/hsh/d/san-francisco-floating-shelf-with/6858427356.html,
2019-04-25 18:04, (san jose south),Chaise lounge chair,nan,nan,https://sfbay.craigslist.org/sby/fuo/d/san-jose-chaise-lounge-chair/6853171396.html,
2019-04-25 18:04, (san jose south),Torin Big Red jacks parts cleaner 3.5 gallon,nan,nan,https://sfbay.craigslist.org/sby/pts/d/san-jose-torin-big-red-jacks-parts/6862957353.html,
2019-04-25 18:04, (sunset / parkside),XBOX 360 Wireless Controllers,nan,nan,https://sfbay.craigslist.org/sfc/vgm/d/san-francisco-xbox-360-wireless/6869774751.html,
2019-04-25 18:04, (walnut creek),1997 Ford Ranger XLT extended cab only 68 000 original miles,nan,nan,https://sfbay.craigslist.org/eby/cto/d/walnut-creek-1997-ford-ranger-xlt/6874928764.html,
2019-04-25 18:04, (SOMA / south beach),Polk Audio T50 tower speaker,nan,nan,https://sfbay.craigslist.org/sfc/ele/d/san-francisco-polk-audio-t50-tower/6858426746.html,
2019-04-25 18:04, (redwood city),2002 Ford Excursion 4x4 - Limited 7.3 Powerstroke,nan,nan,https://sfbay.craigslist.org/pen/cto/d/redwood-city-2002-ford-excursion-4x4/6874928733.html,
2019-04-25 18:04, (hayward / castro valley),2005 Kawasaki Ninja 500 w/ Dyno Jets,nan,nan,https://sfbay.craigslist.org/eby/mcy/d/hayward-2005-kawasaki-ninja-500-dyno/6874926499.html,
2019-04-25 18:03, (campbell),Dodgers at Giants 4/29  row 2 on aisle at bullpen,nan,nan,https://sfbay.craigslist.org/sby/tix/d/campbell-dodgers-at-giants-4-29-row-2/6871797433.html,
2019-04-25 18:03, (brentwood / oakley),Wood Nightstand or End Table,nan,nan,https://sfbay.craigslist.org/eby/fuo/d/oakley-wood-nightstand-or-end-table/6859201760.html,
2019-04-25 18:03, (mission district),Queen Mattress - Beautyrest,nan,nan,https://sfbay.craigslist.org/sfc/zip/d/san-francisco-queen-mattress-beautyrest/6874926388.html,
